Participant_ID,EffectiveDate,TerminationDate,UserId,User Status Description,CreatedDate,HireDate,Organization_ID,ParticipantStatusId,ParticpantStatusDescription,ERName,EmployerOrganizationID,ParticipantName,Participant Last Name,Participant First name,SSN,userStatusID,DOB,ReimbursementMethod,EmploymentStatus,EmploymentStatusID,No: of participants,DivisionName,Bankname,RoutingNo,AccountType,AccountNumber,UserBank_ID,ReimbursementMethod_ID,ByDivision
20359,3/23/2023 12:00:00 AM,,20373,Inactive,3/23/2023 10:14:53 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"GAMBRELL,TROY",GAMBRELL,TROY,594168204,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20362,3/23/2023 12:00:00 AM,,20376,Inactive,3/23/2023 10:14:56 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"GERNATT,MELANIE",GERNATT,MELANIE,257157523,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20365,3/23/2023 12:00:00 AM,,20379,Active,3/23/2023 10:14:58 AM,,440,1,Active - Full Time,Maplewood Community Church,440,"GILMORE,NOLAND",GILMORE,NOLAND,431696477,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20367,3/23/2023 12:00:00 AM,,20381,Inactive,3/23/2023 10:15:02 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"GORMLY,SCOTT",GORMLY,SCOTT,247414691,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20368,3/23/2023 12:00:00 AM,,20382,Inactive,3/23/2023 10:15:04 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"HARMON,CODY",HARMON,CODY,260838469,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20370,3/23/2023 12:00:00 AM,,20384,Inactive,3/23/2023 10:15:07 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"HARMON,MARY",HARMON,MARY,251838456,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20373,3/23/2023 12:00:00 AM,,20387,Inactive,3/23/2023 10:15:11 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"HELMADOLLAR,SARA",HELMADOLLAR,SARA,228195960,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20375,3/23/2023 12:00:00 AM,,20389,Active,3/23/2023 10:15:13 AM,,440,1,Active - Full Time,Maplewood Community Church,440,"HOPKINS,RICHARD",HOPKINS,RICHARD,404150823,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20378,3/23/2023 12:00:00 AM,,20392,Inactive,3/23/2023 10:15:17 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"HUTSON,MATTHEW",HUTSON,MATTHEW,252632237,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20380,3/23/2023 12:00:00 AM,,20394,Inactive,3/23/2023 10:15:19 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"KELLY,PHILLIP",KELLY,PHILLIP,252239019,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20382,3/23/2023 12:00:00 AM,,20396,Inactive,3/23/2023 10:15:22 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"KNOX,FRED",KNOX,FRED,257596602,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20384,3/23/2023 12:00:00 AM,,20398,Active,3/23/2023 10:15:24 AM,,440,1,Active - Full Time,Maplewood Community Church,440,"LEE,ERIC",LEE,ERIC,242616003,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20387,3/23/2023 12:00:00 AM,2/26/2024 12:00:00 AM,20401,Inactive,3/23/2023 10:15:27 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"MCANNALLY,LAURA",MCANNALLY,LAURA,253318931,2,,N/A,Terminated,9,1,N/A,,,,,,,False
20390,3/23/2023 12:00:00 AM,,20404,Inactive,3/23/2023 10:15:31 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"MELSON,KELLY",MELSON,KELLY,255793921,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20392,3/23/2023 12:00:00 AM,,20406,Inactive,3/23/2023 10:15:34 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"MILLER,COURTNEY",MILLER,COURTNEY,643121802,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20394,3/23/2023 12:00:00 AM,,20408,Inactive,3/23/2023 10:15:36 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"MUNSON,JONATHAN",MUNSON,JONATHAN,252619397,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20396,3/23/2023 12:00:00 AM,,20410,Active,3/23/2023 10:15:39 AM,,440,1,Active - Full Time,Maplewood Community Church,440,"RAY,JOEL",RAY,JOEL,258434238,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20399,3/23/2023 12:00:00 AM,,20413,Inactive,3/23/2023 10:15:43 AM,,440,2,Active - Part Time,Maplewood Community Church,440,"SMITH,WALLY",SMITH,WALLY,459984037,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22331,3/23/2023 12:00:00 AM,,22345,Active,3/23/2023 11:08:14 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BELCHER,KATHLEEN",BELCHER,KATHLEEN,230069447,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22334,3/23/2023 12:00:00 AM,,22348,Active,3/23/2023 11:08:18 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BELFIELD,MARIE",BELFIELD,MARIE,227493897,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22338,3/23/2023 12:00:00 AM,6/17/2025 12:00:00 AM,22352,Inactive,3/23/2023 11:08:22 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"BENTON,DYANA",BENTON,DYANA,230515011,2,,N/A,Terminated,9,1,N/A,,,,,,,False
22341,3/23/2023 12:00:00 AM,,22355,Active,3/23/2023 11:08:26 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BERMUDEZ,SASHA",BERMUDEZ,SASHA,376987488,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22343,3/23/2023 12:00:00 AM,,22357,Active,3/23/2023 11:08:28 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BLAKESLEE,REBECCA",BLAKESLEE,REBECCA,228691672,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22345,3/23/2023 12:00:00 AM,,22359,Active,3/23/2023 11:08:32 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BLIZZARD,LAURYN",BLIZZARD,LAURYN,229876430,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22348,3/23/2023 12:00:00 AM,,22362,Active,3/23/2023 11:08:36 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BOLTON,QUENTIN",BOLTON,QUENTIN,224435859,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22351,3/23/2023 12:00:00 AM,,22365,Active,3/23/2023 11:08:40 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BRADSHAW,NANCY",BRADSHAW,NANCY,231418922,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22353,3/23/2023 12:00:00 AM,,22367,Active,3/23/2023 11:08:43 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BROOKS,BRANDON",BROOKS,BRANDON,226697450,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22356,3/23/2023 12:00:00 AM,,22370,Active,3/23/2023 11:08:47 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BROWN,SAYVIAN",BROWN,SAYVIAN,229933295,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22360,3/23/2023 12:00:00 AM,,22374,Active,3/23/2023 11:08:50 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BROWN,ZACHARY",BROWN,ZACHARY,231391216,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22364,3/23/2023 12:00:00 AM,7/25/2025 12:00:00 AM,22378,Active,3/23/2023 11:08:54 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BROWN JR,COLLIN",BROWN JR,COLLIN,223891795,1,,N/A,Terminated,9,1,N/A,,,,,,,False
22367,3/23/2023 12:00:00 AM,,22381,Active,3/23/2023 11:08:58 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BROWN-ALLEN,SELENA",BROWN-ALLEN,SELENA,228796717,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22371,3/23/2023 12:00:00 AM,,22385,Active,3/23/2023 11:09:01 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"BURKS,STEPHEN",BURKS,STEPHEN,226456591,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22374,3/23/2023 12:00:00 AM,,22388,Active,3/23/2023 11:09:04 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CAMPBELL,JESSICA",CAMPBELL,JESSICA,230618235,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22377,3/23/2023 12:00:00 AM,,22391,Active,3/23/2023 11:09:08 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CAMPISCIANO-CALL,JOSEPHINE",CAMPISCIANO-CALL,JOSEPHINE,571397020,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22380,3/23/2023 12:00:00 AM,,22394,Active,3/23/2023 11:09:11 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GRIFFIN,RENEE",GRIFFIN,RENEE,230675259,1,,Check,Employed - Full Time,1,1,N/A,ALLY BANK,124003116,Savings,2239669548,298,1,False
22383,3/23/2023 12:00:00 AM,,22397,Active,3/23/2023 11:09:15 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CARROLL,TIFFANY",CARROLL,TIFFANY,231559661,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22386,3/23/2023 12:00:00 AM,,22400,Active,3/23/2023 11:09:19 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CARTER,MARISSA",CARTER,MARISSA,228774096,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22390,3/23/2023 12:00:00 AM,,22404,Active,3/23/2023 11:09:22 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CARTER,MERCEDES",CARTER,MERCEDES,225651976,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22393,3/23/2023 12:00:00 AM,,22407,Active,3/23/2023 11:09:27 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CHANN,JIMMY",CHANN,JIMMY,553850720,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22397,3/23/2023 12:00:00 AM,,22411,Active,3/23/2023 11:09:31 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CHRISTIANSEN,BRITTANY",CHRISTIANSEN,BRITTANY,223417931,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22401,3/23/2023 12:00:00 AM,,22415,Active,3/23/2023 11:09:35 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CLARK,NICHOLAS",CLARK,NICHOLAS,226735942,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22404,3/23/2023 12:00:00 AM,,22418,Active,3/23/2023 11:09:39 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CLARK,PORSCHE",CLARK,PORSCHE,397025241,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22407,3/23/2023 12:00:00 AM,,22421,Active,3/23/2023 11:09:43 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CONTORIS,JAMES",CONTORIS,JAMES,167527523,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22411,3/23/2023 12:00:00 AM,,22425,Active,3/23/2023 11:09:47 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"COOKE,DARRYL",COOKE,DARRYL,227194593,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22413,3/23/2023 12:00:00 AM,,22427,Active,3/23/2023 11:09:49 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CORTES-LEON,JANELY",CORTES-LEON,JANELY,597966562,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22415,3/23/2023 12:00:00 AM,,22429,Active,3/23/2023 11:09:52 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"COUMES,ERIN",COUMES,ERIN,231654446,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22417,3/23/2023 12:00:00 AM,,22431,Active,3/23/2023 11:09:54 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"COX,JESSICA",COX,JESSICA,228671885,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22419,3/23/2023 12:00:00 AM,,22433,Active,3/23/2023 11:09:56 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CRABTREE,BRANDON",CRABTREE,BRANDON,231617109,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22421,3/23/2023 12:00:00 AM,,22435,Active,3/23/2023 11:09:58 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CRAIG,LAURA",CRAIG,LAURA,231063737,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22423,3/23/2023 12:00:00 AM,7/26/2024 12:00:00 AM,22437,Inactive,3/23/2023 11:10:01 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"CRANMER,REENA",CRANMER,REENA,223798704,2,,N/A,Terminated,9,1,N/A,,,,,,,False
22426,3/23/2023 12:00:00 AM,,22440,Active,3/23/2023 11:10:03 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"CRUISE,CHELSEA",CRUISE,CHELSEA,242636912,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22428,3/23/2023 12:00:00 AM,6/6/2025 12:00:00 AM,22442,Inactive,3/23/2023 11:10:05 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"DA SILVA,BRENDAN",DA SILVA,BRENDAN,227719939,2,,N/A,Terminated,9,1,N/A,,,,,,,False
22430,3/23/2023 12:00:00 AM,,22444,Active,3/23/2023 11:10:07 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"DELVECCHIO,BRIANE",DELVECCHIO,BRIANE,555917785,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22432,3/23/2023 12:00:00 AM,,22446,Active,3/23/2023 11:10:09 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"DORS,MICHAEL",DORS,MICHAEL,095746602,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22434,3/23/2023 12:00:00 AM,,22448,Active,3/23/2023 11:10:11 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"DOYLE,ELIZABETH",DOYLE,ELIZABETH,082843427,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22435,3/23/2023 12:00:00 AM,,22449,Active,3/23/2023 11:10:12 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"DRAPER,BREA",DRAPER,BREA,230658196,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22437,3/23/2023 12:00:00 AM,,22451,Active,3/23/2023 11:10:14 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"DUKE,DANIEL",DUKE,DANIEL,230413448,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22439,3/23/2023 12:00:00 AM,,22453,Active,3/23/2023 11:10:16 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"DULEY,ROBERT",DULEY,ROBERT,224804448,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22441,3/23/2023 12:00:00 AM,,22455,Active,3/23/2023 11:10:19 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ECHOLS JR,STEVEN",ECHOLS JR,STEVEN,224653779,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22443,3/23/2023 12:00:00 AM,,22457,Active,3/23/2023 11:10:21 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"ELLINGTON,LEROY",ELLINGTON,LEROY,227392769,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22445,3/23/2023 12:00:00 AM,,22459,Active,3/23/2023 11:10:23 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"FARANTELLO,ALLEN",FARANTELLO,ALLEN,068706756,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22447,3/23/2023 12:00:00 AM,,22461,Active,3/23/2023 11:10:25 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"FORD,ABIGAIL",FORD,ABIGAIL,411919686,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22449,3/23/2023 12:00:00 AM,,22463,Active,3/23/2023 11:10:27 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"FORDHAM,ALEXIS",FORDHAM,ALEXIS,224696432,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22451,3/23/2023 12:00:00 AM,,22465,Active,3/23/2023 11:10:29 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"FREEMAN,DERRICK",FREEMAN,DERRICK,445065478,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22453,3/23/2023 12:00:00 AM,,22467,Active,3/23/2023 11:10:31 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"FRIDLEY,LAUREN",FRIDLEY,LAUREN,225590720,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22455,3/23/2023 12:00:00 AM,,22469,Active,3/23/2023 11:10:32 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"FULLER,CINDRA",FULLER,CINDRA,225081762,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22456,3/23/2023 12:00:00 AM,,22470,Active,3/23/2023 11:10:34 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GAINEY,ROSEMARY",GAINEY,ROSEMARY,840819126,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22458,3/23/2023 12:00:00 AM,,22472,Active,3/23/2023 11:10:36 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GARDNER,MELISSA",GARDNER,MELISSA,223352378,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22460,3/23/2023 12:00:00 AM,8/9/2024 12:00:00 AM,22474,Inactive,3/23/2023 11:10:38 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"GARNES,ALISHA",GARNES,ALISHA,225531683,2,,N/A,Terminated,9,1,N/A,,,,,,,False
22462,3/23/2023 12:00:00 AM,,22476,Active,3/23/2023 11:10:40 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GASPAROVIC,LUBA",GASPAROVIC,LUBA,227830631,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22464,3/23/2023 12:00:00 AM,,22478,Active,3/23/2023 11:10:42 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GERRICK,CINDY",GERRICK,CINDY,069648298,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22466,3/23/2023 12:00:00 AM,1/8/2025 12:00:00 AM,22480,Inactive,3/23/2023 11:10:44 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"GIBSON,SARAH",GIBSON,SARAH,228731681,2,,N/A,Terminated,9,1,N/A,,,,,,,False
22467,3/23/2023 12:00:00 AM,,22481,Active,3/23/2023 11:10:46 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GIBSON-EVANS,TAALIYAH",GIBSON-EVANS,TAALIYAH,225878484,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22469,3/23/2023 12:00:00 AM,,22483,Active,3/23/2023 11:10:48 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GOLDEN,TINA",GOLDEN,TINA,226194070,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22470,3/23/2023 12:00:00 AM,,22484,Active,3/23/2023 11:10:49 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GONZALEZ,CECILIA",GONZALEZ,CECILIA,579084878,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22472,3/23/2023 12:00:00 AM,,22486,Active,3/23/2023 11:10:51 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GRAY,ERICA",GRAY,ERICA,229219533,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22474,3/23/2023 12:00:00 AM,,22488,Active,3/23/2023 11:10:53 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GREENE,JEANNINE",GREENE,JEANNINE,074522581,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22476,3/23/2023 12:00:00 AM,,22490,Active,3/23/2023 11:10:55 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GRIFFIN,SAMUEL",GRIFFIN,SAMUEL,257779161,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22478,3/23/2023 12:00:00 AM,,22492,Active,3/23/2023 11:10:57 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GRINDSTAFF,GRANT",GRINDSTAFF,GRANT,227792527,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22480,3/23/2023 12:00:00 AM,,22494,Active,3/23/2023 11:10:59 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GUNNELL,JESSICA",GUNNELL,JESSICA,224578052,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22482,3/23/2023 12:00:00 AM,,22496,Active,3/23/2023 11:11:01 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GUNNELL,STEFANI",GUNNELL,STEFANI,231590457,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22484,3/23/2023 12:00:00 AM,,22498,Active,3/23/2023 11:11:03 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GUSLER,RACHAEL",GUSLER,RACHAEL,227678830,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22486,3/23/2023 12:00:00 AM,,22500,Active,3/23/2023 11:11:05 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"GUZMAN MONROY,JEHIMY",GUZMAN MONROY,JEHIMY,738308328,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22487,3/23/2023 12:00:00 AM,,22501,Active,3/23/2023 11:11:07 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HAIRSTON,VANTAISHA",HAIRSTON,VANTAISHA,225835232,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22489,3/23/2023 12:00:00 AM,,22503,Active,3/23/2023 11:11:09 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HALL,ASHLEY",HALL,ASHLEY,231431339,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22492,3/23/2023 12:00:00 AM,,22506,Active,3/23/2023 11:11:12 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HALL,JANETTE",HALL,JANETTE,228355627,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22494,3/23/2023 12:00:00 AM,,22508,Active,3/23/2023 11:11:13 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HALL,JENIFER",HALL,JENIFER,223410695,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22496,3/23/2023 12:00:00 AM,,22510,Active,3/23/2023 11:11:15 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HALL,TATYANA",HALL,TATYANA,230813854,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22499,3/23/2023 12:00:00 AM,,22513,Active,3/23/2023 11:11:17 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HALLIGAN,JENNIFER",HALLIGAN,JENNIFER,224311189,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22502,3/23/2023 12:00:00 AM,,22516,Active,3/23/2023 11:11:19 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HARRIS,KASEY",HARRIS,KASEY,223679949,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22505,3/23/2023 12:00:00 AM,,22519,Active,3/23/2023 11:11:21 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HARTT,KRYSTAL",HARTT,KRYSTAL,645018799,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22507,3/23/2023 12:00:00 AM,,22521,Active,3/23/2023 11:11:23 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HAYNES,GREGORY",HAYNES,GREGORY,231025620,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22510,3/23/2023 12:00:00 AM,,22524,Active,3/23/2023 11:11:25 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HELBERT,KOLTON",HELBERT,KOLTON,228693785,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22514,3/23/2023 12:00:00 AM,,22528,Active,3/23/2023 11:11:28 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HENRY,MARLENA",HENRY,MARLENA,228695755,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22517,3/23/2023 12:00:00 AM,,22531,Active,3/23/2023 11:11:31 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HENTGES,LUCY",HENTGES,LUCY,095744571,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22520,3/23/2023 12:00:00 AM,,22534,Active,3/23/2023 11:11:33 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HERNANDEZ,JOCELYN",HERNANDEZ,JOCELYN,223853936,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22524,3/23/2023 12:00:00 AM,,22538,Active,3/23/2023 11:11:36 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HESS,JULIE",HESS,JULIE,224414323,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22526,3/23/2023 12:00:00 AM,,22540,Active,3/23/2023 11:11:38 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HILL III,SOLOMON",HILL III,SOLOMON,223679067,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22530,3/23/2023 12:00:00 AM,,22544,Active,3/23/2023 11:11:42 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HILL JR,JESSE",HILL JR,JESSE,231398550,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22533,3/23/2023 12:00:00 AM,,22547,Active,3/23/2023 11:11:45 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HINES,CRYSTAL",HINES,CRYSTAL,230454032,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22537,3/23/2023 12:00:00 AM,,22551,Active,3/23/2023 11:11:48 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HISLE,CALLAN",HISLE,CALLAN,280904701,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
